,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level,Month
2342,13020,54.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6.0,24.0,100.0,20.0,6.90390243902439,1005.0,32.0,54.0,5.628780487804878,24.0,3.6,2021-10-09 17:00:00,+07:00,Moderate,2,10
2343,13013,38.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,5.0,24.0,100.0,19.0,6.90390243902439,1005.0,38.0,37.0,5.628780487804878,24.0,4.1,2021-10-10 20:00:00,+07:00,Good,1,10
2344,13014,110.80975609756098,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,3.0,24.0,100.0,14.952682926829269,6.90390243902439,1003.0,15.0,22.0,5.628780487804878,24.0,5.6,2021-10-10 02:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2345,13252,17.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,aqi,8.866341463414633,21.0,95.8,14.952682926829269,1.0,982.6,17.0,17.0,2.0,21.7,3.0,2021-10-11 08:00:00,+07:00,Good,1,10
2346,8767,30.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,25.0,76.5,14.952682926829269,6.90390243902439,1003.0,66.0390243902439,30.0,5.628780487804878,29.5,4.6,2021-10-13 11:00:00,+07:00,Good,1,10
2348,8641,50.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.1,24.0,100.0,6.0,5.7,1008.5,66.0390243902439,50.0,5.1,24.0,5.4,2021-10-14 09:00:00,+07:00,Good,1,10
2349,13012,22.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.0,21.4,76.7,11.0,4.0,921.5,15.0,22.0,17.0,25.8,1.0,2021-10-14 09:00:00,+07:00,Good,1,10
2350,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,10.0,26.0,70.0,14.952682926829269,6.90390243902439,1005.5,66.0390243902439,107.60487804878049,5.628780487804878,32.0,3.3,2021-10-14 09:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2353,13250,2.0,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,44.0,22.4,93.0,1.0,2.0,999.9,2.0,12.0,1.5,23.6,2.0,2021-10-14 09:00:00,+07:00,Good,1,10
2354,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,24.5,98.8,8.0,7.0,995.7,66.0390243902439,107.60487804878049,5.628780487804878,24.7,2.0,2021-10-14 09:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2355,11778,110.80975609756098,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,8.866341463414633,24.5,98.8,2.0,9.0,995.7,66.0390243902439,107.60487804878049,9.0,24.7,2.0,2021-10-14 09:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2356,12958,26.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.0,24.0,100.0,1.0,17.0,1008.5,26.0,15.0,7.0,24.0,5.4,2021-10-14 09:00:00,+07:00,Good,1,10
2357,12957,110.80975609756098,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.0,24.0,100.0,3.0,6.90390243902439,1008.5,66.0390243902439,107.60487804878049,6.0,24.0,5.4,2021-10-14 09:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2359,13018,16.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2.0,24.0,100.0,5.0,6.90390243902439,1008.5,15.0,16.0,5.628780487804878,24.0,5.4,2021-10-13 15:00:00,+07:00,Good,1,10
2360,13019,33.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,4.0,24.0,100.0,25.0,6.90390243902439,1008.5,23.0,33.0,5.628780487804878,24.0,5.4,2021-10-13 15:00:00,+07:00,Good,1,10
2361,13026,36.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4.0,24.0,100.0,15.0,6.90390243902439,1008.5,28.0,36.0,5.628780487804878,24.0,5.4,2021-10-13 17:00:00,+07:00,Good,1,10
2363,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,3.0,24.5,64.0,1.0,3.0,1004.0,66.0390243902439,107.60487804878049,6.0,32.0,4.8,2021-10-14 08:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2364,13017,61.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.0,24.0,100.0,13.0,6.90390243902439,1008.5,55.0,61.0,5.628780487804878,24.0,5.4,2021-10-13 15:00:00,+07:00,Moderate,2,10
2365,13020,110.80975609756098,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6.0,24.0,100.0,27.0,6.90390243902439,1005.0,31.0,48.0,5.628780487804878,24.0,3.6,2021-10-13 15:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2366,13013,53.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,20.0,24.0,100.0,22.0,6.90390243902439,1008.5,53.0,42.0,5.628780487804878,24.0,5.4,2021-10-13 15:00:00,+07:00,Moderate,2,10
2368,13252,20.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,21.4,96.4,14.952682926829269,1.0,984.5,20.0,18.0,1.0,22.0,3.0,2021-10-14 09:00:00,+07:00,Good,1,10
2371,8641,53.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.1,19.0,100.0,6.9,2.5,1021.0,66.0390243902439,53.0,5.1,19.0,2.5,2021-10-18 10:00:00,+07:00,Moderate,2,10
2372,13012,4.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,1.0,20.8,93.5,1.0,6.0,924.9,4.0,3.0,17.0,21.9,2.0,2021-10-18 10:00:00,+07:00,Good,1,10
2373,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,13.0,26.0,70.0,14.952682926829269,6.90390243902439,1005.5,66.0390243902439,107.60487804878049,5.628780487804878,32.0,3.3,2021-10-18 10:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2377,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,18.0,97.5,8.0,6.0,1005.6,66.0390243902439,107.60487804878049,5.628780487804878,18.4,3.0,2021-10-18 10:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2378,11778,110.80975609756098,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,8.866341463414633,16.8,92.7,3.0,5.0,1004.2,66.0390243902439,107.60487804878049,10.0,18.0,3.0,2021-10-18 10:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2379,12958,32.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.0,16.8,92.7,3.0,9.0,1004.2,22.0,32.0,7.0,18.0,3.0,2021-10-18 10:00:00,+07:00,Good,1,10
2380,12957,110.80975609756098,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.0,19.0,100.0,3.0,6.90390243902439,1021.0,66.0390243902439,107.60487804878049,7.0,19.0,2.5,2021-10-18 10:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2382,13018,40.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.0,24.0,100.0,11.0,6.90390243902439,1008.5,23.0,40.0,5.628780487804878,24.0,5.4,2021-10-18 08:00:00,+07:00,Good,1,10
2383,13019,35.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm10,6.0,24.0,100.0,30.0,6.90390243902439,1008.5,35.0,19.0,5.628780487804878,24.0,5.4,2021-10-18 08:00:00,+07:00,Good,1,10
2384,13026,18.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4.0,24.0,100.0,13.0,6.90390243902439,1008.5,12.0,18.0,5.628780487804878,24.0,5.4,2021-10-18 09:00:00,+07:00,Good,1,10
2386,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,5.0,24.0,70.0,1.0,3.0,1013.0,66.0390243902439,107.60487804878049,7.0,30.0,2.3,2021-10-18 10:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2387,13017,39.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,26.0,24.0,100.0,25.0,6.90390243902439,1008.5,39.0,54.0,5.628780487804878,24.0,5.4,2021-10-18 08:00:00,+07:00,Good,1,10
2388,13020,31.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.0,19.0,100.0,19.0,6.90390243902439,1021.0,17.0,31.0,5.628780487804878,19.0,2.5,2021-10-18 08:00:00,+07:00,Good,1,10
2389,13013,56.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,17.0,24.0,100.0,22.0,6.90390243902439,1008.5,45.0,56.0,5.628780487804878,24.0,5.4,2021-10-18 08:00:00,+07:00,Moderate,2,10
2390,13014,42.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4.0,24.0,100.0,14.952682926829269,6.90390243902439,1003.0,27.0,42.0,5.628780487804878,24.0,5.6,2021-10-18 08:00:00,+07:00,Good,1,10
2391,13252,113.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,15.9,89.8,14.952682926829269,1.0,992.1,113.0,70.0,1.0,17.6,1.0,2021-10-18 10:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2394,8641,173.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,24.0,97.0,22.0,6.5,1016.5,66.0390243902439,173.0,6.6,24.5,2.8,2021-10-20 08:00:00,+07:00,Unhealthy,4,10
2395,13012,25.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.0,20.4,90.7,6.0,3.0,928.7,21.0,25.0,17.0,22.0,1.0,2021-10-20 08:00:00,+07:00,Good,1,10
2396,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,11.0,23.0,80.5,14.952682926829269,6.90390243902439,1017.0,66.0390243902439,107.60487804878049,5.628780487804878,26.5,2.8,2021-10-20 09:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2400,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,22.6,97.0,16.0,7.0,1002.6,66.0390243902439,107.60487804878049,5.628780487804878,23.1,2.0,2021-10-20 08:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2401,11778,110.80975609756098,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,8.866341463414633,22.6,97.0,10.0,1.0,1002.6,66.0390243902439,107.60487804878049,10.0,23.1,2.0,2021-10-20 08:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2403,12957,110.80975609756098,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,8.0,23.0,100.0,10.0,6.90390243902439,1016.0,66.0390243902439,107.60487804878049,7.0,23.0,3.0,2021-10-20 08:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2405,13018,75.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6.0,22.0,100.0,14.0,6.90390243902439,1016.0,42.0,75.0,5.628780487804878,22.0,1.0,2021-10-19 21:00:00,+07:00,Moderate,2,10
2406,13019,155.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,17.0,24.0,97.0,38.0,6.90390243902439,1016.5,87.0,155.0,5.628780487804878,24.5,2.8,2021-10-20 08:00:00,+07:00,Unhealthy,4,10
2407,13026,107.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,10.0,24.0,97.0,21.0,6.90390243902439,1016.5,83.0,107.0,5.628780487804878,24.5,2.8,2021-10-20 08:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2408,1584,45.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,4.0,24.0,78.0,12.0,15.0,1016.0,33.0,45.0,12.0,28.0,2.0,2021-10-20 08:00:00,+07:00,Good,1,10
2409,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,4.0,25.0,88.0,1.0,3.0,1015.5,66.0390243902439,107.60487804878049,7.0,27.0,1.0,2021-10-20 08:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2410,13017,107.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.0,22.0,100.0,33.0,6.90390243902439,1016.0,78.0,107.0,5.628780487804878,22.0,1.0,2021-10-19 21:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2411,13020,70.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,12.0,22.0,100.0,33.0,6.90390243902439,1016.0,47.0,70.0,5.628780487804878,22.0,1.0,2021-10-19 21:00:00,+07:00,Moderate,2,10
2412,13013,114.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,26.0,22.0,100.0,27.0,6.90390243902439,1016.0,85.0,114.0,5.628780487804878,22.0,1.0,2021-10-19 21:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2413,13014,80.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,14.0,22.0,100.0,14.952682926829269,6.90390243902439,1016.0,55.0,80.0,5.628780487804878,22.0,1.0,2021-10-19 21:00:00,+07:00,Moderate,2,10
2414,13252,138.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,21.0,94.1,14.952682926829269,1.0,987.5,138.0,76.0,1.0,22.0,1.0,2021-10-20 09:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2415,8767,46.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,25.0,70.0,14.952682926829269,6.90390243902439,1008.0,66.0390243902439,46.0,5.628780487804878,31.0,3.0,2021-10-25 13:00:00,+07:00,Good,1,10
2417,8641,109.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,11.0,36.0,11.0,15.9,1015.0,66.0390243902439,109.0,6.1,27.0,1.0,2021-10-25 14:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2418,13012,8.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,1.0,17.6,58.5,1.0,12.0,924.1,7.0,8.0,16.0,26.4,4.0,2021-10-25 14:00:00,+07:00,Good,1,10
2419,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,6.0,21.0,94.0,14.952682926829269,6.90390243902439,1015.5,66.0390243902439,107.60487804878049,5.628780487804878,22.0,5.1,2021-10-25 13:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2423,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,16.7,53.3,12.0,19.0,1002.7,66.0390243902439,107.60487804878049,5.628780487804878,27.0,4.0,2021-10-25 14:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2426,12957,110.80975609756098,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,11.0,36.0,1.0,6.90390243902439,1015.0,66.0390243902439,107.60487804878049,7.0,27.0,1.0,2021-10-25 14:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2428,13018,79.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.0,12.0,41.0,7.0,6.90390243902439,1018.0,49.0,79.0,5.628780487804878,26.0,2.0,2021-10-25 11:00:00,+07:00,Moderate,2,10
2429,13019,70.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.0,12.5,42.5,32.0,6.90390243902439,1017.5,49.0,70.0,5.628780487804878,26.0,2.3,2021-10-25 11:00:00,+07:00,Moderate,2,10
2430,13026,116.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3.0,11.0,36.0,11.0,6.90390243902439,1015.0,69.0,116.0,5.628780487804878,27.0,1.0,2021-10-25 13:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2431,1584,24.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,2.0,22.0,74.0,14.0,40.0,1013.0,15.0,24.0,12.0,27.0,5.6,2021-10-25 14:00:00,+07:00,Good,1,10
2432,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,2.0,23.0,74.0,1.0,3.0,1010.0,66.0390243902439,107.60487804878049,7.0,28.0,7.2,2021-10-25 13:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2433,13017,124.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,13.0,12.5,42.5,26.0,6.90390243902439,1017.5,78.0,124.0,5.628780487804878,26.0,2.3,2021-10-25 11:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2434,13020,55.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3.0,12.0,41.0,21.0,6.90390243902439,1018.0,49.0,55.0,5.628780487804878,26.0,2.0,2021-10-25 11:00:00,+07:00,Moderate,2,10
2435,13013,122.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,16.0,12.5,42.5,21.0,6.90390243902439,1017.5,79.0,122.0,5.628780487804878,26.0,2.3,2021-10-25 11:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2436,13014,82.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,3.0,12.0,41.0,14.952682926829269,6.90390243902439,1018.0,53.0,82.0,5.628780487804878,26.0,2.0,2021-10-25 11:00:00,+07:00,Moderate,2,10
2437,13252,142.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,15.1,48.1,14.952682926829269,1.0,987.9,142.0,104.0,1.0,27.0,1.0,2021-10-25 14:00:00,+07:00,Unhealthy for Sensitive Group,3,10
2438,8767,82.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,8.866341463414633,23.5,57.0,14.952682926829269,6.90390243902439,1009.5,66.0390243902439,82.0,5.628780487804878,33.0,2.3,2021-11-01 13:00:00,+07:00,Moderate,2,11
2440,8641,34.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.1,22.0,100.0,6.4,4.1,1017.0,66.0390243902439,34.0,5.1,22.0,3.0,2021-11-01 12:00:00,+07:00,Good,1,11
2441,13012,8.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,1.0,19.3,62.0,1.0,10.0,928.3,7.0,8.0,17.0,27.2,5.0,2021-11-01 13:00:00,+07:00,Good,1,11
2442,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,5.0,23.0,88.0,14.952682926829269,6.90390243902439,1015.0,66.0390243902439,107.60487804878049,5.628780487804878,25.0,3.3,2021-11-01 13:00:00,+07:00,Unhealthy for Sensitive Group,3,11
2446,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,23.4,98.8,14.0,8.0,1005.3,66.0390243902439,107.60487804878049,5.628780487804878,23.6,3.0,2021-11-01 13:00:00,+07:00,Unhealthy for Sensitive Group,3,11
2449,12957,110.80975609756098,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.0,22.0,100.0,1.0,6.90390243902439,1017.0,66.0390243902439,107.60487804878049,6.0,22.0,3.0,2021-11-01 13:00:00,+07:00,Unhealthy for Sensitive Group,3,11
2451,13018,18.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5.0,21.0,100.0,6.0,6.90390243902439,1018.0,10.0,18.0,5.628780487804878,21.0,2.5,2021-11-01 11:00:00,+07:00,Good,1,11
2452,13019,43.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6.0,21.0,100.0,22.0,6.90390243902439,1017.5,26.0,43.0,5.628780487804878,21.0,2.5,2021-11-01 11:00:00,+07:00,Good,1,11
2453,13026,26.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.0,21.0,100.0,15.0,6.90390243902439,1017.5,19.0,26.0,5.628780487804878,21.0,2.5,2021-11-01 12:00:00,+07:00,Good,1,11
2454,1584,21.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.0,24.0,83.0,15.0,23.0,1014.0,12.0,21.0,12.0,27.0,1.5,2021-11-01 13:00:00,+07:00,Good,1,11
2455,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,3.0,25.0,76.5,1.0,3.0,1013.0,66.0390243902439,107.60487804878049,7.0,29.5,5.4,2021-11-01 12:00:00,+07:00,Unhealthy for Sensitive Group,3,11
